id,project_id,assignee_id,title,description,status,priority,due_date,order,xp_awarded,created_at,updated_at
476,175,508d03e7-de84-523a-8242-f48abc9451d7,Write the first-use checklist for Laptop loan desk,Keep the checklist to one flow and note what data is required before starting.,done,medium,2026-08-06,1,true,2026-08-02T23:30:00+00:00,2026-08-06T23:30:00+00:00
477,175,7624f38b-fbca-546f-af04-c9dda9318f82,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Help volunteers track donated laptops ready for loan.",review,medium,2026-09-24,2,false,2026-08-03T00:30:00+00:00,2026-08-03T00:30:00+00:00
478,175,508d03e7-de84-523a-8242-f48abc9451d7,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,done,medium,2026-08-09,3,true,2026-08-03T01:30:00+00:00,2026-08-09T01:30:00+00:00
479,176,d2a70bca-a25c-522f-9b7e-c967b69503cc,Allow uncertain species identifications,"Location accuracy varies, and observations are not species certifications.",todo,low,2026-09-23,0,false,2026-08-17T18:30:00+00:00,2026-08-17T18:30:00+00:00
480,176,f4793612-bd5c-52c4-b29e-226fe28a77ca,Write the first-use checklist for Pollinator count map,Keep the checklist to one flow and note what data is required before starting.,todo,medium,2026-09-24,1,false,2026-08-17T19:30:00+00:00,2026-08-17T19:30:00+00:00
481,176,508d03e7-de84-523a-8242-f48abc9451d7,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Map pollinator observations from a student field exercise.",todo,high,2026-09-25,2,false,2026-08-17T20:30:00+00:00,2026-08-17T20:30:00+00:00
482,176,88a268b0-6bca-5583-b041-ffdbc51be7e6,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,in_progress,high,2026-09-26,3,false,2026-08-17T21:30:00+00:00,2026-08-17T21:30:00+00:00
483,176,f8f213c7-3d61-567e-9735-5e3e9498b892,Document the setup and known limits,"Check a clean setup and include this boundary: Location accuracy varies, and observations are not species certifications.",in_progress,medium,2026-09-27,4,false,2026-08-17T22:30:00+00:00,2026-08-17T22:30:00+00:00
484,177,e747fee0-a84b-5f51-98a3-7481903c9023,Add alternate accepted spellings,Keep regional variants visible instead of marking them wrong.,in_progress,medium,2026-09-24,0,false,2026-08-28T02:30:00+00:00,2026-08-28T02:30:00+00:00
485,177,eb3717c1-cd92-5eeb-af40-9df7f3132426,Write the first-use checklist for Local language quiz pack,Keep the checklist to one flow and note what data is required before starting.,done,high,2026-09-01,1,true,2026-08-28T03:30:00+00:00,2026-09-01T03:30:00+00:00
486,177,bf54d417-d834-5d3e-a7f9-106377fe05a5,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Create an offline quiz from volunteer-written vocabulary examples.",done,high,2026-09-02,2,true,2026-08-28T04:30:00+00:00,2026-09-02T04:30:00+00:00
487,177,ae7ac442-d880-5cd8-bc30-8d21c5f7dc54,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,done,medium,2026-09-03,3,true,2026-08-28T05:30:00+00:00,2026-09-03T05:30:00+00:00
488,177,e747fee0-a84b-5f51-98a3-7481903c9023,Document the setup and known limits,Check a clean setup and include this boundary: Keep regional variants visible instead of marking them wrong.,in_progress,low,2026-09-28,4,false,2026-08-28T06:30:00+00:00,2026-08-28T06:30:00+00:00
489,177,eb3717c1-cd92-5eeb-af40-9df7f3132426,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",todo,medium,2026-09-29,5,false,2026-08-28T07:30:00+00:00,2026-08-28T07:30:00+00:00
490,177,bf54d417-d834-5d3e-a7f9-106377fe05a5,Add regression checks for the main flow,Cover the behaviour behind this task: add alternate accepted spellings.,review,medium,2026-09-30,6,false,2026-08-28T08:30:00+00:00,2026-08-28T08:30:00+00:00
491,177,ae7ac442-d880-5cd8-bc30-8d21c5f7dc54,Prepare the project handover notes,"Include a working example, remaining issues, and who last worked on each part.",done,high,2026-09-07,7,true,2026-08-28T09:30:00+00:00,2026-09-07T09:30:00+00:00
492,178,5421f79d-ed60-5eed-852b-01b379adab9e,Assign an owner to each manual check,Separate automated findings from checks that require a person.,done,medium,2026-08-09,0,true,2026-08-06T19:30:00+00:00,2026-08-09T19:30:00+00:00
493,178,4307ee18-2e16-50be-abbc-db160bb8e8fd,Write the first-use checklist for Tiny accessibility backlog,Keep the checklist to one flow and note what data is required before starting.,review,medium,2026-09-26,1,false,2026-08-06T20:30:00+00:00,2026-08-06T20:30:00+00:00
494,178,5421f79d-ed60-5eed-852b-01b379adab9e,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Turn an accessibility review into a manageable task list.",in_progress,medium,2026-09-27,2,false,2026-08-06T21:30:00+00:00,2026-08-06T21:30:00+00:00
495,178,4307ee18-2e16-50be-abbc-db160bb8e8fd,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,todo,high,2026-09-28,3,false,2026-08-06T22:30:00+00:00,2026-08-06T22:30:00+00:00
496,178,5421f79d-ed60-5eed-852b-01b379adab9e,Document the setup and known limits,Check a clean setup and include this boundary: Separate automated findings from checks that require a person.,review,high,2026-09-29,4,false,2026-08-06T23:30:00+00:00,2026-08-06T23:30:00+00:00
497,178,4307ee18-2e16-50be-abbc-db160bb8e8fd,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",todo,medium,2026-09-30,5,false,2026-08-07T00:30:00+00:00,2026-08-07T00:30:00+00:00
498,179,610e9654-06d6-5e55-959b-377b8749b8f9,Add a text-only reading option,Provide text alternatives and avoid collecting reader analytics.,todo,medium,2026-09-26,0,false,2026-08-22T23:30:00+00:00,2026-08-22T23:30:00+00:00
499,179,a60d0128-bffa-5d2d-9915-36693e6bc3ba,Write the first-use checklist for Student zine shelf,Keep the checklist to one flow and note what data is required before starting.,in_progress,medium,2026-09-27,1,false,2026-08-23T00:30:00+00:00,2026-08-23T00:30:00+00:00
500,179,cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Show original digital zines with clear reading order and credits.",review,medium,2026-09-28,2,false,2026-08-23T01:30:00+00:00,2026-08-23T01:30:00+00:00
501,179,610e9654-06d6-5e55-959b-377b8749b8f9,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,todo,low,2026-09-29,3,false,2026-08-23T02:30:00+00:00,2026-08-23T02:30:00+00:00
502,179,a60d0128-bffa-5d2d-9915-36693e6bc3ba,Document the setup and known limits,Check a clean setup and include this boundary: Provide text alternatives and avoid collecting reader analytics.,in_progress,medium,2026-09-30,4,false,2026-08-23T03:30:00+00:00,2026-08-23T03:30:00+00:00
503,179,cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",done,medium,2026-08-31,5,true,2026-08-23T04:30:00+00:00,2026-08-31T04:30:00+00:00
504,179,610e9654-06d6-5e55-959b-377b8749b8f9,Add regression checks for the main flow,Cover the behaviour behind this task: add a text-only reading option.,in_progress,medium,2026-10-02,6,false,2026-08-23T05:30:00+00:00,2026-08-23T05:30:00+00:00
505,179,a60d0128-bffa-5d2d-9915-36693e6bc3ba,Prepare the project handover notes,"Include a working example, remaining issues, and who last worked on each part.",review,medium,2026-10-03,7,false,2026-08-23T06:30:00+00:00,2026-08-23T06:30:00+00:00
506,180,54561bf4-fe37-5b37-934d-9c7f81542f8b,Show when a refill point was last checked,Reports need a recent check; never infer drinking-water safety.,done,high,2026-07-13,0,true,2026-07-10T09:30:00+00:00,2026-07-13T09:30:00+00:00
507,180,f22a7317-9c2b-5d13-99b9-1a1622094bb3,Write the first-use checklist for Water refill notes,Keep the checklist to one flow and note what data is required before starting.,done,low,2026-07-14,1,true,2026-07-10T10:30:00+00:00,2026-07-14T10:30:00+00:00
508,180,6e82bb3e-ede8-5803-ba1a-cc3aa8766199,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Track reported water refill points around public buildings.",done,high,2026-07-15,2,true,2026-07-10T11:30:00+00:00,2026-07-15T11:30:00+00:00
509,180,54561bf4-fe37-5b37-934d-9c7f81542f8b,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,done,medium,2026-07-16,3,true,2026-07-10T12:30:00+00:00,2026-07-16T12:30:00+00:00
510,180,f22a7317-9c2b-5d13-99b9-1a1622094bb3,Document the setup and known limits,Check a clean setup and include this boundary: Reports need a recent check; never infer drinking-water safety.,done,medium,2026-07-17,4,true,2026-07-10T13:30:00+00:00,2026-07-17T13:30:00+00:00
511,180,6e82bb3e-ede8-5803-ba1a-cc3aa8766199,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",done,low,2026-07-18,5,true,2026-07-10T14:30:00+00:00,2026-07-18T14:30:00+00:00
512,180,54561bf4-fe37-5b37-934d-9c7f81542f8b,Add regression checks for the main flow,Cover the behaviour behind this task: show when a refill point was last checked.,done,high,2026-07-19,6,true,2026-07-10T15:30:00+00:00,2026-07-19T15:30:00+00:00
513,180,f22a7317-9c2b-5d13-99b9-1a1622094bb3,Prepare the project handover notes,"Include a working example, remaining issues, and who last worked on each part.",done,medium,2026-07-20,7,true,2026-07-10T16:30:00+00:00,2026-07-20T16:30:00+00:00
514,181,ef763ec1-f93c-5744-9640-4ca59adf9347,Make document requirements editable,"Store checklist state, not passports, bank records or scholarship decisions.",done,medium,2026-08-24,0,true,2026-08-21T17:30:00+00:00,2026-08-24T17:30:00+00:00
515,181,4c2177ab-592a-5e4a-b25b-8bb3f8090555,Write the first-use checklist for Scholarship document checklist,Keep the checklist to one flow and note what data is required before starting.,done,medium,2026-08-25,1,true,2026-08-21T18:30:00+00:00,2026-08-25T18:30:00+00:00
516,181,ef763ec1-f93c-5744-9640-4ca59adf9347,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Help applicants track which documents they have prepared.",done,medium,2026-08-26,2,true,2026-08-21T19:30:00+00:00,2026-08-26T19:30:00+00:00
517,181,4c2177ab-592a-5e4a-b25b-8bb3f8090555,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,done,low,2026-08-27,3,true,2026-08-21T20:30:00+00:00,2026-08-27T20:30:00+00:00
518,181,ef763ec1-f93c-5744-9640-4ca59adf9347,Document the setup and known limits,"Check a clean setup and include this boundary: Store checklist state, not passports, bank records or scholarship decisions.",done,medium,2026-08-28,4,true,2026-08-21T21:30:00+00:00,2026-08-28T21:30:00+00:00
519,181,4c2177ab-592a-5e4a-b25b-8bb3f8090555,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",done,medium,2026-08-29,5,true,2026-08-21T22:30:00+00:00,2026-08-29T22:30:00+00:00
520,182,3bc3e38a-5ff7-5330-ab2d-8add18e85d57,Add a next-session question field,Use fictional learners and avoid diagnostic labels.,todo,medium,2026-09-29,0,false,2026-08-20T15:30:00+00:00,2026-08-20T15:30:00+00:00
521,182,96ccee9a-30f2-56cd-b597-a927c84e0f75,Write the first-use checklist for Peer tutoring session notes,Keep the checklist to one flow and note what data is required before starting.,todo,low,2026-09-30,1,false,2026-08-20T16:30:00+00:00,2026-08-20T16:30:00+00:00
522,182,f3744506-cae3-5f81-8a4f-506a60395be8,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Write a short recap of a tutoring session and the next exercise.",todo,medium,2026-10-01,2,false,2026-08-20T17:30:00+00:00,2026-08-20T17:30:00+00:00
523,182,3bc3e38a-5ff7-5330-ab2d-8add18e85d57,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,todo,low,2026-10-02,3,false,2026-08-20T18:30:00+00:00,2026-08-20T18:30:00+00:00
524,182,96ccee9a-30f2-56cd-b597-a927c84e0f75,Document the setup and known limits,Check a clean setup and include this boundary: Use fictional learners and avoid diagnostic labels.,todo,medium,2026-10-03,4,false,2026-08-20T19:30:00+00:00,2026-08-20T19:30:00+00:00
525,182,f3744506-cae3-5f81-8a4f-506a60395be8,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",todo,medium,2026-10-04,5,false,2026-08-20T20:30:00+00:00,2026-08-20T20:30:00+00:00
526,183,da462241-608b-5422-bdbd-0d98184a433d,Preserve units in exported tables,Keep measurements unchanged and label generated section headings.,done,low,2026-08-25,0,true,2026-08-22T20:30:00+00:00,2026-08-25T20:30:00+00:00
527,183,484e243b-afd7-5767-bb0f-4262c0334aea,Write the first-use checklist for Markdown lab report builder,Keep the checklist to one flow and note what data is required before starting.,in_progress,medium,2026-10-01,1,false,2026-08-22T21:30:00+00:00,2026-08-22T21:30:00+00:00
528,183,0947c4b9-50d6-50e2-9043-84a15b80e8c7,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Turn structured experiment notes into a readable Markdown draft.",todo,medium,2026-10-02,2,false,2026-08-22T22:30:00+00:00,2026-08-22T22:30:00+00:00
529,183,693ebb02-ab3f-5d60-b798-d4d4df4900d2,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,done,medium,2026-08-28,3,true,2026-08-22T23:30:00+00:00,2026-08-28T23:30:00+00:00
530,184,2e2e8079-6c9e-51c9-bc7e-1475045fd514,Add calibration dates to sensor data,Show calibration notes and missing readings without health guarantees.,done,medium,2026-07-05,0,true,2026-07-02T04:30:00+00:00,2026-07-05T04:30:00+00:00
531,184,5ccdaadc-80b2-50e1-a0c1-bad0246a7cf2,Write the first-use checklist for Classroom air diary,Keep the checklist to one flow and note what data is required before starting.,done,medium,2026-07-06,1,true,2026-07-02T05:30:00+00:00,2026-07-06T05:30:00+00:00
532,184,001e944b-e64e-5742-afb7-5e04327e41ee,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Graph CO2 readings from a classroom sensor prototype.",done,low,2026-07-07,2,true,2026-07-02T06:30:00+00:00,2026-07-07T06:30:00+00:00
533,184,96ccee9a-30f2-56cd-b597-a927c84e0f75,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,done,high,2026-07-08,3,true,2026-07-02T07:30:00+00:00,2026-07-08T07:30:00+00:00
534,184,35e87bcc-650c-5e3f-9741-3f0c54905b6f,Document the setup and known limits,Check a clean setup and include this boundary: Show calibration notes and missing readings without health guarantees.,done,high,2026-07-09,4,true,2026-07-02T08:30:00+00:00,2026-07-09T08:30:00+00:00
535,184,2e2e8079-6c9e-51c9-bc7e-1475045fd514,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",done,medium,2026-07-10,5,true,2026-07-02T09:30:00+00:00,2026-07-10T09:30:00+00:00
536,184,5ccdaadc-80b2-50e1-a0c1-bad0246a7cf2,Add regression checks for the main flow,Cover the behaviour behind this task: add calibration dates to sensor data.,done,medium,2026-07-11,6,true,2026-07-02T10:30:00+00:00,2026-07-11T10:30:00+00:00
537,185,d5dc7189-89df-5fd7-983f-1124b6de3d68,Separate required work from optional extras,"No legal templates; focus on deliverables, revisions and assumptions.",done,medium,2026-08-13,0,true,2026-08-10T23:30:00+00:00,2026-08-13T23:30:00+00:00
538,185,eb3717c1-cd92-5eeb-af40-9df7f3132426,Write the first-use checklist for Freelance scope worksheet,Keep the checklist to one flow and note what data is required before starting.,review,medium,2026-09-24,1,false,2026-08-11T00:30:00+00:00,2026-08-11T00:30:00+00:00
539,185,d5dc7189-89df-5fd7-983f-1124b6de3d68,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Help students write a small project scope before agreeing to work.",in_progress,medium,2026-09-25,2,false,2026-08-11T01:30:00+00:00,2026-08-11T01:30:00+00:00
540,185,eb3717c1-cd92-5eeb-af40-9df7f3132426,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,review,high,2026-09-26,3,false,2026-08-11T02:30:00+00:00,2026-08-11T02:30:00+00:00
541,185,d5dc7189-89df-5fd7-983f-1124b6de3d68,Document the setup and known limits,"Check a clean setup and include this boundary: No legal templates; focus on deliverables, revisions and assumptions.",done,low,2026-08-18,4,true,2026-08-11T03:30:00+00:00,2026-08-18T03:30:00+00:00
542,185,eb3717c1-cd92-5eeb-af40-9df7f3132426,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",done,medium,2026-08-19,5,true,2026-08-11T04:30:00+00:00,2026-08-19T04:30:00+00:00
543,186,40120057-c43a-5745-9d3a-d9b0c6b1e84e,Limit shared schedules to pickup windows,Keep recipient details out of shared schedules.,done,high,2026-07-24,0,true,2026-07-21T22:30:00+00:00,2026-07-24T22:30:00+00:00
544,186,1bc15434-bc22-56cc-a890-336efd2a11e5,Write the first-use checklist for Mutual aid pickup rota,Keep the checklist to one flow and note what data is required before starting.,done,medium,2026-07-25,1,true,2026-07-21T23:30:00+00:00,2026-07-25T23:30:00+00:00
545,186,fb400c3e-ecd0-522e-8b8e-1323946be71a,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Coordinate collection shifts for a student mutual-aid group.",in_progress,medium,2026-09-26,2,false,2026-07-22T00:30:00+00:00,2026-07-22T00:30:00+00:00
546,186,eeeb9e89-042f-5fdc-8fcf-2c3ad56f9bf1,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,in_progress,high,2026-09-27,3,false,2026-07-22T01:30:00+00:00,2026-07-22T01:30:00+00:00
547,186,40120057-c43a-5745-9d3a-d9b0c6b1e84e,Document the setup and known limits,Check a clean setup and include this boundary: Keep recipient details out of shared schedules.,in_progress,medium,2026-09-28,4,false,2026-07-22T02:30:00+00:00,2026-07-22T02:30:00+00:00
548,186,1bc15434-bc22-56cc-a890-336efd2a11e5,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",in_progress,medium,2026-09-29,5,false,2026-07-22T03:30:00+00:00,2026-07-22T03:30:00+00:00
549,186,fb400c3e-ecd0-522e-8b8e-1323946be71a,Add regression checks for the main flow,Cover the behaviour behind this task: limit shared schedules to pickup windows.,in_progress,low,2026-09-30,6,false,2026-07-22T04:30:00+00:00,2026-07-22T04:30:00+00:00
550,186,eeeb9e89-042f-5fdc-8fcf-2c3ad56f9bf1,Prepare the project handover notes,"Include a working example, remaining issues, and who last worked on each part.",done,high,2026-08-01,7,true,2026-07-22T05:30:00+00:00,2026-08-01T05:30:00+00:00
551,187,cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,Group discussion cards by chapter,Reference chapters without copying the text of the book.,review,medium,2026-09-25,0,false,2026-07-15T08:30:00+00:00,2026-07-15T08:30:00+00:00
552,187,6e82bb3e-ede8-5803-ba1a-cc3aa8766199,Write the first-use checklist for Book club question cards,Keep the checklist to one flow and note what data is required before starting.,todo,high,2026-09-26,1,false,2026-07-15T09:30:00+00:00,2026-07-15T09:30:00+00:00
553,187,d5dc7189-89df-5fd7-983f-1124b6de3d68,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Collect original questions for a small reading group.",todo,high,2026-09-27,2,false,2026-07-15T10:30:00+00:00,2026-07-15T10:30:00+00:00
554,187,cd8c4c60-ab9b-5cf3-996e-d4fbb990f4c6,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,in_progress,high,2026-09-28,3,false,2026-07-15T11:30:00+00:00,2026-07-15T11:30:00+00:00
555,188,3d5b480d-3962-5c76-96ca-5459d65372aa,Keep captions attached when images reorder,Use self-made sample images and retain captions.,done,high,2026-08-17,0,true,2026-08-14T02:30:00+00:00,2026-08-17T02:30:00+00:00
556,188,06657aeb-b604-5b0d-9281-d2e5afb78a9d,Write the first-use checklist for Photo walk contact sheets,Keep the checklist to one flow and note what data is required before starting.,done,medium,2026-08-18,1,true,2026-08-14T03:30:00+00:00,2026-08-18T03:30:00+00:00
557,188,51420309-4688-52d6-84b9-51c0dc3a900e,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Arrange a photographer's selected images into printable contact sheets.",done,medium,2026-08-19,2,true,2026-08-14T04:30:00+00:00,2026-08-19T04:30:00+00:00
558,188,a60d0128-bffa-5d2d-9915-36693e6bc3ba,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,done,medium,2026-08-20,3,true,2026-08-14T05:30:00+00:00,2026-08-20T05:30:00+00:00
559,188,da462241-608b-5422-bdbd-0d98184a433d,Document the setup and known limits,Check a clean setup and include this boundary: Use self-made sample images and retain captions.,done,medium,2026-08-21,4,true,2026-08-14T06:30:00+00:00,2026-08-21T06:30:00+00:00
560,188,3d5b480d-3962-5c76-96ca-5459d65372aa,Check keyboard navigation and small screens,"Use the primary flow without a mouse, then repeat it at a narrow viewport.",done,medium,2026-08-22,5,true,2026-08-14T07:30:00+00:00,2026-08-22T07:30:00+00:00
561,188,06657aeb-b604-5b0d-9281-d2e5afb78a9d,Add regression checks for the main flow,Cover the behaviour behind this task: keep captions attached when images reorder.,done,medium,2026-08-23,6,true,2026-08-14T08:30:00+00:00,2026-08-23T08:30:00+00:00
562,188,51420309-4688-52d6-84b9-51c0dc3a900e,Prepare the project handover notes,"Include a working example, remaining issues, and who last worked on each part.",done,medium,2026-08-24,7,true,2026-08-14T09:30:00+00:00,2026-08-24T09:30:00+00:00
563,189,4ec67eb8-4fda-5cbc-bbd1-a6afc7ce8130,Test owner and non-owner requests,Use isolated sample records and show why a denied request failed.,todo,medium,2026-09-27,0,false,2026-07-02T09:30:00+00:00,2026-07-02T09:30:00+00:00
564,189,b39a9d3d-f3eb-5d31-9cc7-15e278969b70,Write the first-use checklist for API permission playground,Keep the checklist to one flow and note what data is required before starting.,todo,high,2026-09-28,1,false,2026-07-02T10:30:00+00:00,2026-07-02T10:30:00+00:00
565,189,88a268b0-6bca-5583-b041-ffdbc51be7e6,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Demonstrate who can read and change fictional shared records.",todo,medium,2026-09-29,2,false,2026-07-02T11:30:00+00:00,2026-07-02T11:30:00+00:00
566,190,facb4557-eabe-5f8b-89cc-f223b91c89b7,Export a reproducible cleaning history,Do not silently replace missing values or modify the raw file.,todo,medium,2026-09-28,0,false,2026-08-26T23:30:00+00:00,2026-08-26T23:30:00+00:00
567,190,cb162f3d-006f-544e-bfa6-f9abb8a52026,Write the first-use checklist for Field survey cleaning log,Keep the checklist to one flow and note what data is required before starting.,todo,medium,2026-09-29,1,false,2026-08-27T00:30:00+00:00,2026-08-27T00:30:00+00:00
568,190,693ebb02-ab3f-5d60-b798-d4d4df4900d2,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Record decisions made while cleaning a class survey dataset.",in_progress,medium,2026-09-30,2,false,2026-08-27T01:30:00+00:00,2026-08-27T01:30:00+00:00
569,191,001e944b-e64e-5742-afb7-5e04327e41ee,Reproduce two requests for the same slot,The exercise never connects to a real booking system.,todo,medium,2026-09-29,0,false,2026-07-16T14:30:00+00:00,2026-07-16T14:30:00+00:00
570,191,90cced0e-f2c7-528c-bd28-38c44ead6c98,Write the first-use checklist for Study room booking replay,Keep the checklist to one flow and note what data is required before starting.,in_progress,low,2026-09-30,1,false,2026-07-16T15:30:00+00:00,2026-07-16T15:30:00+00:00
571,191,3425797b-5c54-5f3a-9a34-9cedb0dc5b84,Sketch the empty and error states,"Show what happens before there is any data, and when the main action fails. Replay fictional booking events to understand race conditions.",todo,medium,2026-10-01,2,false,2026-07-16T16:30:00+00:00,2026-07-16T16:30:00+00:00
572,191,f3744506-cae3-5f81-8a4f-506a60395be8,Review the first prototype with a teammate,Record confusing steps and choose the two changes that matter most for the next pass.,todo,medium,2026-10-02,3,false,2026-07-16T17:30:00+00:00,2026-07-16T17:30:00+00:00
